@RELATION Untitled

@ATTRIBUTE time real
@ATTRIBUTE train real
@ATTRIBUTE test real
@ATTRIBUTE pred real

@DATA
0,0.43136376415899,?,2.6967080896768
0.0092592592592593,0.30102999566398,?,1.989027527694
0.018518518518519,0.55630250076729,?,3.5009570246426
0.027777777777778,0.69897000433602,?,4.9619020388134
0.037037037037037,0.81291335664286,?,6.3596061532192
0.046296296296296,0.78532983501077,?,6.114732410742
0.055555555555556,0.77085201164214,?,5.7731712919788
0.064814814814815,0.69897000433602,?,4.9950893877576
0.074074074074074,0.80617997398389,?,6.2203119443114
0.083333333333333,0.86923171973098,?,7.4059913250646
0.092592592592593,0.91381385238372,?,8.0336626696392
0.10185185185185,0.5910646070265,?,3.9509183046131
0.11111111111111,0.61278385671974,?,4.0056002214804
0.12037037037037,0.65321251377534,?,4.531445895012
0.12962962962963,0.74036268949424,?,5.3822694121741
0.13888888888889,0.57978359661681,?,3.8465695906238
0.14814814814815,0.68124123737559,?,4.6862954626259
0.15740740740741,0.7481880270062,?,5.6317587996631
0.16666666666667,0.79934054945358,?,6.1620447442734
0.17592592592593,0.77085201164214,?,5.9487525079985
0.18518518518519,0.93951925261862,?,8.5950487687786
0.19444444444444,0.72427586960079,?,5.2672679357096
0.2037037037037,0.75587485567249,?,5.538536508077
0.21296296296296,0.75587485567249,?,5.7317328230931
0.22222222222222,0.47712125471966,?,2.9554776106362
0.23148148148148,0.53147891704226,?,3.3801464734985
0.24074074074074,0.69019608002851,?,4.7881675125667
0.25,0.65321251377534,?,4.527563872346
0.25925925925926,0.60205999132796,?,3.9419858353322
0.26851851851852,0.75587485567249,?,5.6453534873405
0.27777777777778,0.79934054945358,?,6.0790108910643
0.28703703703704,0.85125834871908,?,7.0037752259205
0.2962962962963,0.90308998699194,?,7.8974281724558
0.30555555555556,0.7160033436348,?,5.2751174794991
0.31481481481481,0.69897000433602,?,5.0002523764604
0.32407407407407,0.67209785793572,?,4.7671732075548
0.33333333333333,0.56820172406699,?,3.7229390576602
0.34259259259259,0.49136169383427,?,3.1163188144131
0.35185185185185,0.39794000867204,?,2.4961912808816
0.36111111111111,0.60205999132796,?,4.0151197509584
0.37037037037037,0.61278385671974,?,4.1181605331514
0.37962962962963,0.66275783168157,?,4.606850123653
0.38888888888889,0.64345267648619,?,4.3992340574935
0.39814814814815,0.6232492903979,?,4.1358082773039
0.40740740740741,0.70757017609794,?,5.0357883916465
0.41666666666667,0.66275783168157,?,4.4941141475632
0.42592592592593,0.64345267648619,?,4.3876646168808
0.43518518518519,0.60205999132796,?,3.9431166716337
0.44444444444444,0.46239799789896,?,2.8983655602052
0.4537037037037,0.38021124171161,?,2.3081347973621
0.46296296296296,0.67209785793572,?,4.6293613115088
0.47222222222222,0.70757017609794,?,4.9982319372893
0.48148148148148,0.60205999132796,?,4.0620273649288
0.49074074074074,0.8750612633917,?,7.3381414685386
0.5,0.88649072517248,?,7.8127051964354
0.50925925925926,0.79934054945358,?,6.1720340648649
0.51851851851852,0.72427586960079,?,5.3776044396516
0.52777777777778,0.75587485567249,?,5.5628272812995
0.53703703703704,0.68124123737559,?,4.9632624658789
0.5462962962963,0.43136376415899,?,2.6954915645539
0.55555555555556,0.23044892137827,?,1.7647342249404
0.56481481481481,0.30102999566398,?,1.9410091237327
0.57407407407407,0.53147891704226,?,3.4247233045489
0.58333333333333,0.60205999132796,?,3.869450991516
0.59259259259259,0.63346845557959,?,4.3772864443712
0.60185185185185,0.69897000433602,?,4.8040328930043
0.61111111111111,0.74036268949424,?,5.542167058875
0.62037037037037,0.69897000433602,?,4.8402721197422
0.62962962962963,0.73239375982297,?,5.5933938193393
0.63888888888889,0.57978359661681,?,3.7746008159804
0.64814814814815,0.38021124171161,?,2.4831789204918
0.65740740740741,0.30102999566398,?,1.9435694588561
0.66666666666667,0.34242268082221,?,2.2466047134708
0.67592592592593,0.39794000867204,?,2.4266456633108
0.68518518518519,0.41497334797082,?,2.6512348834378
0.69444444444444,0.51851393987789,?,3.2283137520445
0.7037037037037,0.46239799789896,?,2.9933990411988
0.71296296296296,0.63346845557959,?,4.2045915972315
0.72222222222222,0.6232492903979,?,4.2348824675983
0.73148148148148,0.6232492903979,?,4.0542496083643
0.74074074074074,0.5910646070265,?,3.9576879202393
0.75,0.5910646070265,?,3.8048719182303
0.75925925925926,0.39794000867204,?,2.5253075413439
0.76851851851852,0.34242268082221,?,2.1193356529366
0.77777777777778,0.38021124171161,?,2.3950591362165
0.78703703703704,0.27875360095283,?,1.8272743595447
0.7962962962963,0.32221929473392,?,2.0911246093379
0.80555555555556,0.65321251377534,?,4.3611256858886
0.81481481481481,0.51851393987789,?,3.3308018689942
0.82407407407407,0.53147891704226,?,3.322185279857
0.83333333333333,0.61278385671974,?,4.0961290493495
0.84259259259259,0.75587485567249,?,5.5855907408339
0.85185185185185,0.68124123737559,?,4.8558510802205
0.86111111111111,0.69897000433602,?,4.9704247856401
0.87037037037037,0.44715803134222,?,2.8496146568484
0.87962962962963,0.46239799789896,?,2.9152189141292
0.88888888888889,0.23044892137827,?,1.7098374772182
0.89814814814815,0.50514997831991,?,3.1425091898687
0.90740740740741,0.43136376415899,?,2.6460619005201
0.91666666666667,0.47712125471966,?,2.9527151342621
0.92592592592593,0.53147891704226,?,3.3762834921362
0.93518518518519,0.57978359661681,?,3.77440780862
0.94444444444444,0.69897000433602,?,4.9168231274242
0.9537037037037,0.68124123737559,?,4.7497711432874
0.96296296296296,0.69019608002851,?,4.8594507195525
0.97222222222222,0.54406804435028,?,3.4860167205483
0.98148148148148,0.39794000867204,?,2.422880037083
0.99074074074074,0.38021124171161,?,2.3519435348934
1,?,0.20411998265592,6.8391944235419
1.0092592592593,?,0.36172783601759,2.0864282510125
1.0185185185185,?,0.39794000867204,5.3278309756039
1.0277777777778,?,0.49136169383427,2.4884008990905
1.037037037037,?,0.54406804435028,9.1564225588979
1.0462962962963,?,0.65321251377534,3.6859156336041
1.0555555555556,?,0.75587485567249,6.9619850329306
1.0648148148148,?,0.69897000433602,3.4018976641979
1.0740740740741,?,0.66275783168157,5.2425693727663
1.0833333333333,?,0.68124123737559,3.2859896864596
1.0925925925926,?,0.32221929473392,2.115352186164
1.1018518518519,?,0.14612803567824,2.890704610581
1.1111111111111,?,0.32221929473392,1.3092404841957
1.1203703703704,?,0.46239799789896,3.3674083704296
1.1296296296296,?,0.43136376415899,1.6110983184187
1.1388888888889,?,0.6232492903979,4.2511023510403
1.1481481481481,?,0.5910646070265,1.2591458154778
1.1574074074074,?,0.61278385671974,4.2763306869012
1.1666666666667,?,0.66275783168157,1.8665353840472
1.1759259259259,?,0.76342799356294,15.649384333881
1.1851851851852,?,0.64345267648619,0.17754762687571
1.1944444444444,?,0.78532983501077,5.2143509407409
1.2037037037037,?,0.54406804435028,4.4436395444174
1.212962962963,?,0.27875360095283,0.073793034602967
1.2222222222222,?,0.25527250510331,19.538474434594
1.2314814814815,?,0.27875360095283,1.284426909971
1.2407407407407,?,0.56820172406699,1.0737717797272
1.25,?,0.64345267648619,1.4842756218202
1.2592592592593,?,0.57978359661681,2.0716352111742
1.2685185185185,?,0.7481880270062,2.8076106876074
1.2777777777778,?,0.75587485567249,2.9353143051316
1.287037037037,?,0.70757017609794,2.6647644528345
1.2962962962963,?,0.7481880270062,2.2652502448867
1.3055555555556,?,0.68124123737559,2.556890108665
1.3148148148148,?,0.39794000867204,3.6336598791889
1.3240740740741,?,0.17609125905568,3.8047468269316
1.3333333333333,?,0.25527250510331,2.2015251164901
1.3425925925926,?,0.39794000867204,1.8490503048696
1.3518518518519,?,0.41497334797082,2.4700236398595
1.3611111111111,?,0.25527250510331,2.6383472900389
1.3703703703704,?,0.56820172406699,2.2488848572281
1.3796296296296,?,0.56820172406699,2.3226494704032
1.3888888888889,?,0.69019608002851,3.010816875117
1.3981481481481,?,0.70757017609794,2.8914606155284
